trial,mode_true,method,object_relative_error,object_cosine,object_abs_error,success_005,clipped,residual
10,slide_y,endpoint_ejar,0.0016627031882018974,0.9999747096628482,1.0513979620117165e-05,1,0,3.2322920506143775e-05
10,slide_y,contact_ejar_known,0.0050033143586080495,0.9999690025303839,3.163808524137921e-05,1,0,3.163808524137921e-05
10,slide_y,contact_ejar_wrong,0.41628328028347605,0.9802915566913409,0.002632336279952166,1,0,0.004594610838149379
11,rotate,raw_joint,0.685936053774116,0.8410737462662855,0.020404693900771483,1,0,0.0
11,rotate,endpoint_ejar,0.001272807421949295,0.9999987554980978,3.7862488342182967e-05,1,0,5.0498850190944735e-05
11,rotate,contact_ejar_known,0.00224686297803936,0.9999984435962525,6.683793781011342e-05,1,0,6.683793781011342e-05
11,rotate,contact_ejar_wrong,0.5111733716324288,0.8714354378600441,0.015205989131196482,1,0,0.000563426694032487
12,stick,raw_joint,1.251845723507618,-0.22356702473524204,0.12245690051125195,0,1,0.0
12,stick,endpoint_ejar,0.6393949455819535,0.9999985898729841,0.0625463040438706,0,1,0.07170999554203113
12,stick,contact_ejar_known,0.6396388261200656,0.9999664379031611,0.06257016070146938,0,1,0.06257016070146938
12,stick,contact_ejar_wrong,0.7505560701866297,0.8850925982282578,0.0734202052928937,0,1,0.0837798472492051
13,slide_x,raw_joint,0.18013613526982566,0.9998781198862877,0.0016647973524032134,1,0,0.0
13,slide_x,endpoint_ejar,0.044351326099231175,0.9996740472614557,0.0004098898322370067,1,0,0.0004866866718038131
13,slide_x,contact_ejar_known,0.032109142660902965,0.9996468552219545,0.00029674898714651465,1,0,0.00029674898714651465
13,slide_x,contact_ejar_wrong,0.8526063120934194,0.99991961425628,0.007879689041231234,1,0,0.007691362787441692
14,slide_y,raw_joint,1.1600004597552018,-0.7365222860912908,0.09640468758502559,0,0,0.0
14,slide_y,endpoint_ejar,0.7848059081591349,0.9999993031374711,0.06522322276228253,0,1,0.07762581922318318
14,slide_y,contact_ejar_known,0.7659252118913589,0.9959539641814145,0.06365409612118893,0,1,0.06365409612118893
14,slide_y,contact_ejar_wrong,0.767078967704775,0.9964003485394376,0.06374998183210086,0,1,0.07319709627532799
15,rotate,raw_joint,0.7471811418003543,0.9638972427640305,0.017968639888784957,1,0,0.0
15,rotate,endpoint_ejar,0.004331143699725433,0.9999933267891397,0.00010415782344215096,1,0,0.00014023778198731033
15,rotate,contact_ejar_known,0.008183645239235569,0.9999903957455123,0.0001968049861738676,1,0,0.0001968049861738676
15,rotate,contact_ejar_wrong,0.6490966056404092,0.7615076275956577,0.015609846805932385,1,0,0.00026987784984775507
16,stick,raw_joint,0.14061186488230787,0.9963290990311123,0.0023205864612417426,1,0,0.0
16,stick,endpoint_ejar,0.0009509979321206573,0.999995923354338,1.5694784560287596e-05,1,0,2.013793306366142e-05
16,stick,contact_ejar_known,0.001678123168203778,0.9999955467394886,2.769488839145443e-05,1,0,2.769488839145443e-05
16,stick,contact_ejar_wrong,2.2662936088471004,0.9606528417155793,0.03740175318982621,1,1,0.0053706933189819886
17,slide_x,raw_joint,0.8355625037584741,0.9783835442201918,0.0106626072269547,1,0,0.0
17,slide_x,endpoint_ejar,0.570249067903661,0.9948136849646536,0.007276944340182274,1,1,0.012879644252844371
17,slide_x,contact_ejar_known,0.13951030809413964,0.9902148037555141,0.0017802900592452106,1,0,0.0017802900592452106
17,slide_x,contact_ejar_wrong,0.293857801539274,0.9918218142965831,0.0037499173362803093,1,0,0.012080267537984787
18,slide_y,raw_joint,0.9734263404181832,0.9995579153589476,0.01085593086027963,1,0,0.0
18,slide_y,endpoint_ejar,0.1193306883522126,0.9932633212224066,0.001330810199469919,1,0,0.010767263814384349
18,slide_y,contact_ejar_known,0.11979412451753878,0.9927911357714168,0.0013359785730386606,1,0,0.0013359785730386606
18,slide_y,contact_ejar_wrong,0.945957075437623,0.9929216065829851,0.010549585707051546,1,0,0.007942602180954331
19,rotate,raw_joint,0.8265540947888684,0.5746842442974253,0.02402546055847723,1,0,0.0
19,rotate,endpoint_ejar,0.0024907783548183708,0.9999985485377371,7.239949266585315e-05,1,0,0.00010509734126187846
19,rotate,contact_ejar_known,0.0066343789229762066,0.9999836761283596,0.000192841593972954,1,0,0.000192841593972954
19,rotate,contact_ejar_wrong,0.47218901983874545,0.9267410270996168,0.013725125486408253,1,0,5.5073642373330506e-05
20,stick,raw_joint,1.5358733772578537,-0.9999268294818046,0.15925097308191719,0,0,0.0
20,stick,endpoint_ejar,0.22294333319638104,0.9999997452818079,0.023116451707131263,1,1,0.023302977711227003
20,stick,contact_ejar_known,0.2228217226274154,0.9999995026476647,0.023103842203163298,1,1,0.023103842203163298
20,stick,contact_ejar_wrong,0.32406575644809754,0.9463316770554786,0.03360158970202842,1,1,0.025945841610873335
21,slide_x,raw_joint,1.4477556546786658,-0.31876471632776904,0.003360866595869882,1,0,0.0
21,slide_x,endpoint_ejar,0.006433951106180484,0.9998071955906429,1.4935981277186936e-05,1,0,2.667114614549021e-05
21,slide_x,contact_ejar_known,0.05606225621835574,0.998479075034645,0.00013014472684286655,1,0,0.00013014472684286655
21,slide_x,contact_ejar_wrong,1.2563332236453857,0.8844241684784658,0.002916492400486235,1,0,0.001342484831093883
22,slide_y,raw_joint,0.5098825101441086,0.9708419483401498,0.009957997048806802,1,0,0.0
22,slide_y,endpoint_ejar,0.020626654848903105,0.9999939498593944,0.00040283823042700797,1,0,0.0004779554535345055
22,slide_y,contact_ejar_known,0.036862365965397825,0.9996045770693212,0.0007199214018769166,1,0,0.0007199214018769166
22,slide_y,contact_ejar_wrong,0.2378032317415398,0.9990735222985917,0.004644293210233257,1,1,0.007159707089865797
23,rotate,raw_joint,1.882485672479046,-0.9901860819445791,0.01999176919245283,1,0,0.0
23,rotate,endpoint_ejar,0.004698709832245037,0.9999897965908088,4.989972770674415e-05,1,0,9.536926465066874e-05
23,rotate,contact_ejar_known,0.02268572034573055,0.999776265503534,0.00024091959463315633,1,0,0.00024091959463315633
23,rotate,contact_ejar_wrong,0.4738447942335593,0.9296815785365017,0.005032174160926086,1,0,0.00018351219942342264
24,stick,raw_joint,0.25679289650755643,0.9791301958756102,0.014485525498750684,1,0,0.0
24,stick,endpoint_ejar,0.05535144899810828,0.9997274573675574,0.003122340363613998,1,1,0.004790873814923584
24,stick,contact_ejar_known,0.05210503137045455,0.9996794190607621,0.0029392119906545538,1,1,0.0029392119906545538
24,stick,contact_ejar_wrong,0.4579297149112018,0.9928322240544665,0.025831526697961647,1,1,0.04956302170634455
25,slide_x,raw_joint,2.0631876315451967,0.9760661616291466,0.018282793743714682,1,0,0.0
25,slide_x,endpoint_ejar,0.005238805945173237,0.9999756826172309,4.642331462951596e-05,1,0,0.00031492391509357334
25,slide_x,contact_ejar_known,0.12324489265693844,0.9924338962556284,0.0010921260470747936,1,0,0.0010921260470747936
25,slide_x,contact_ejar_wrong,5.462095065805573,0.9752130835211487,0.048401975646729906,1,0,0.0006022310689997395
26,slide_y,raw_joint,0.932469036859476,0.5172689391577342,0.06825968561015495,0,0,0.0
26,slide_y,endpoint_ejar,0.588142975301686,0.9999992030276927,0.04305392779917509,1,1,0.056038264919086665
26,slide_y,contact_ejar_known,0.5849229537684335,0.9999243141125955,0.042818212028646115,1,1,0.042818212028646115
26,slide_y,contact_ejar_wrong,0.61753945231493,0.9944076099449796,0.045205842983113344,1,1,0.06123716003055671
27,rotate,raw_joint,1.4788405864777898,-0.3175910633417381,0.026916690364210787,1,1,0.0
27,rotate,endpoint_ejar,0.007278365605261077,0.9999963477087402,0.00013247507212453446,1,0,0.00020936904807639507
27,rotate,contact_ejar_known,0.02491422212776894,0.999886095533736,0.0004534690275681023,1,0,0.0004534690275681023
27,rotate,contact_ejar_wrong,0.5350307239598794,0.9282628672064266,0.0097382073929061,1,0,0.0001736111901798016
28,stick,raw_joint,2.0595717676371335,-0.549843981716828,0.08575288741413475,0,0,0.0
28,stick,endpoint_ejar,0.2374022393320414,0.9999959578555631,0.009884543875186188,1,1,0.01031321978652299
28,stick,contact_ejar_known,0.2374298340048715,0.9999968728177677,0.009885692814450947,1,1,0.009885692814450947
28,stick,contact_ejar_wrong,0.6066015743973133,0.8169666208544758,0.025256627291122626,1,1,0.01821333978884222
29,slide_x,raw_joint,0.18701232599267248,0.9837292767571411,0.0014524996423005202,1,0,0.0
29,slide_x,endpoint_ejar,0.006820454488982093,0.9999829213870037,5.297355483382219e-05,1,0,6.608587260675274e-05
29,slide_x,contact_ejar_known,0.021667932604120196,0.9997704383237194,0.0001682919250900581,1,0,0.0001682919250900581
29,slide_x,contact_ejar_wrong,3.335714525261531,0.9971754020168652,0.025908047124919804,1,0,0.0029986920471739816
30,slide_y,raw_joint,0.7282637532426282,0.9427946686549222,0.025135514275551264,1,0,0.0
30,slide_y,endpoint_ejar,0.003990209107908957,0.9999989231395523,0.0001377192775937397,1,0,0.00017354458575860238
30,slide_y,contact_ejar_known,0.013716444966917195,0.9999106382467899,0.00047341350814269757,1,0,0.00047341350814269757
30,slide_y,contact_ejar_wrong,0.4502591472423336,0.9889328189118471,0.01554037966714057,1,1,0.014732252492642012
31,rotate,raw_joint,1.7986362836430088,-0.9437779172334823,0.05748753734108296,0,1,0.0
31,rotate,endpoint_ejar,0.0022395870391685407,0.9999989768958452,7.158108880247672e-05,1,0,0.00011402208988273849
31,rotate,contact_ejar_known,0.007779900850883581,0.999980317742991,0.0002486591340019148,1,0,0.0002486591340019148
31,rotate,contact_ejar_wrong,0.47742953588073617,0.9305301849892008,0.015259476594172403,1,0,0.0002400277741497434
32,stick,raw_joint,0.6663160751914289,0.7463103219428908,0.03477337553503123,1,0,0.0
32,stick,endpoint_ejar,0.2706021113626496,0.9999810554533259,0.014122049863921396,1,1,0.021721194016381357
32,stick,contact_ejar_known,0.27060655620531515,0.999981484910153,0.014122281829183765,1,1,0.014122281829183765
32,stick,contact_ejar_wrong,0.27004035402039334,0.9998560973750686,0.014092733148102665,1,1,0.045154069421789914
33,slide_x,raw_joint,0.5079663757360712,0.9982145762373621,0.004603452061433934,1,0,0.0
33,slide_x,endpoint_ejar,0.0018493782593632557,0.9999871757063512,1.676001516458706e-05,1,0,7.611677500729563e-05
33,slide_x,contact_ejar_known,0.03470409146857976,0.9993876653158672,0.00031450629223189487,1,0,0.00031450629223189487
33,slide_x,contact_ejar_wrong,5.182886878155046,0.9938370335139174,0.04696998152456152,1,0,0.0011498643732169981
34,slide_y,raw_joint,0.4622019223501999,0.9797050807731511,0.026054204315005224,1,0,0.0
34,slide_y,endpoint_ejar,0.34815549682750446,0.9999978810969015,0.01962543643611921,1,1,0.023611893511360907
34,slide_y,contact_ejar_known,0.16094307985991382,0.998441638867568,0.009072320306316838,1,1,0.009072320306316838
34,slide_y,contact_ejar_wrong,0.5121213763020732,0.9970895009239471,0.028868151184681282,1,1,0.04420724861664707
35,rotate,raw_joint,0.8988912653947525,0.4395596693536888,0.009421581940220695,1,0,0.0
35,rotate,endpoint_ejar,0.006724695427499368,0.9999687378719252,7.048379646384602e-05,1,0,0.0002222983944976588
35,rotate,contact_ejar_known,0.060426571806875204,0.9984419253073489,0.0006333512400914114,1,0,0.0006333512400914114
35,rotate,contact_ejar_wrong,0.5459633065711528,0.8435836316451394,0.005722425200065779,1,0,0.0001046502722964406
36,stick,raw_joint,1.2291355971514268,-0.04820255756816965,0.1399132840198138,0,0,0.0
36,stick,endpoint_ejar,0.9960469138183723,0.33401613100940847,0.11338065147010794,0,1,0.11347429266433776
36,stick,contact_ejar_known,0.9960420583752404,0.3310808069303262,0.11338009877193897,0,1,0.11338009877193897
36,stick,contact_ejar_wrong,0.9958013582319389,0.09271551445068453,0.11335269972207711,0,1,0.11341478030767217
37,slide_x,raw_joint,5.842578034174993,-0.8683456808378553,0.033141667460821866,1,0,0.0
37,slide_x,endpoint_ejar,0.011083453286994309,0.9999576905699734,6.287021260247263e-05,1,0,7.711822707779013e-05
37,slide_x,contact_ejar_known,0.034129891746478284,0.9997478106519706,0.00019359972877030701,1,0,0.00019359972877030701
37,slide_x,contact_ejar_wrong,2.856083966460636,0.8980372359742547,0.016200962058693223,1,0,0.0020721609717151324
38,slide_y,raw_joint,0.3308196540344801,0.9529073622301686,0.006149328098830828,1,0,0.0
38,slide_y,endpoint_ejar,0.006164555248550248,0.9999919822294993,0.00011458772882567037,1,0,0.0001998084226532549
38,slide_y,contact_ejar_known,0.05258866244141259,0.998682535155807,0.0009775263823871923,1,0,0.0009775263823871923
38,slide_y,contact_ejar_wrong,1.3120328002025465,0.9188268877066356,0.024388273388473776,1,1,0.004022611813986103
39,rotate,raw_joint,2.835689359458351,-0.06919987014899914,0.022130866616480557,1,1,0.0
39,rotate,endpoint_ejar,0.00507874965584389,0.9999726143758544,3.963661634412833e-05,1,0,5.453260829692926e-05
39,rotate,contact_ejar_known,0.010828619556866708,0.9999607880252658,8.451092650691653e-05,1,0,8.451092650691653e-05
39,rotate,contact_ejar_wrong,0.7347032386597478,0.7124236106797964,0.005733921215044843,1,0,3.778581339028762e-05
40,stick,raw_joint,0.18016481555701486,0.9924445954592652,0.006280175113972899,1,0,0.0
40,stick,endpoint_ejar,0.002457861890335018,0.999997967168479,8.567601298589602e-05,1,0,8.582532648550051e-05
40,stick,contact_ejar_known,0.002472876682773862,0.9999981535453276,8.619939778511091e-05,1,0,8.619939778511091e-05
40,stick,contact_ejar_wrong,0.9363701474781169,0.8416065007934906,0.03263993848897895,1,1,0.018894096072989468
41,slide_x,raw_joint,1.8644263126613478,-0.9775317312722219,0.08829471845937709,0,0,0.0
41,slide_x,endpoint_ejar,0.4786745306863206,0.9999989669995178,0.022668867433164142,1,1,0.034911123596884794
41,slide_x,contact_ejar_known,0.19245661816750714,0.9966993101971294,0.009114279712394539,1,1,0.009114279712394539
41,slide_x,contact_ejar_wrong,0.17246346163686646,0.9930444065070818,0.00816745220036091,1,1,0.039835504798587745
42,slide_y,raw_joint,0.5534447873827049,0.939270464435754,0.022486981560710627,1,0,0.0
42,slide_y,endpoint_ejar,0.002674369685382939,0.9999993646594774,0.00010866215234609137,1,0,0.00020454487848627477
42,slide_y,contact_ejar_known,0.027547224042168684,0.9996323876837747,0.0011192695878742855,1,0,0.0011192695878742855
42,slide_y,contact_ejar_wrong,1.4353235469516452,0.9923526670200669,0.058318543908584375,0,0,0.0005502642249930115
43,rotate,raw_joint,0.4346914102337526,0.964859854287995,0.010500057079581716,1,0,0.0
43,rotate,endpoint_ejar,0.0031920277114296787,0.999993196634301,7.710406136526817e-05,1,0,0.00020832840617162276
43,rotate,contact_ejar_known,0.02598394924603719,0.9997635085697621,0.0006276474386499392,1,0,0.0006276474386499392
43,rotate,contact_ejar_wrong,0.6092782553881357,0.7946713810944164,0.014717236891069917,1,0,0.0001883926422447019
44,stick,raw_joint,1.6107072593788443,0.0011754028204848002,0.025913396247508522,1,0,0.0
44,stick,endpoint_ejar,0.010586519806649458,0.9999920582035071,0.00017031815125586434,1,0,0.00020964675337943413
44,stick,contact_ejar_known,0.01736842504969121,0.9999928992336354,0.00027942686536432994,1,0,0.00027942686536432994
44,stick,contact_ejar_wrong,1.3654763870320519,0.9133584477145583,0.021968070534073,1,1,0.007117129055894821
45,slide_x,raw_joint,1.285768326638196,-0.8385532403076772,0.012570237952843814,1,0,0.0
45,slide_x,endpoint_ejar,0.07025859350174314,0.9999840609556009,0.0006868789814244296,1,0,0.0008173186033506558
45,slide_x,contact_ejar_known,0.12318284959359073,0.9959606401771338,0.001204289839017416,1,0,0.001204289839017416
45,slide_x,contact_ejar_wrong,0.1974931463367451,0.9983788960051372,0.0019307800573992943,1,0,0.008120262396446604
46,slide_y,raw_joint,3.7926395668096333,-0.37022440076316393,0.03926259764114987,1,0,0.0
46,slide_y,endpoint_ejar,1.0372861565878757,-0.25855553363830996,0.010738312536011351,1,1,0.07766693656764613
46,slide_y,contact_ejar_known,0.9264438793440464,0.37645744323201163,0.00959083842032202,1,0,0.00959083842032202
46,slide_y,contact_ejar_wrong,2.136557879062152,-0.36731275893111304,0.02211831914552623,1,0,0.007300973395933097
47,rotate,raw_joint,1.0538788231815706,0.5520067204312955,0.01529004724482562,1,0,0.0
47,rotate,endpoint_ejar,0.1324448023032877,0.9996366732183524,0.0019215561030397135,1,1,0.006241251323170734
47,rotate,contact_ejar_known,0.12810848108515724,0.9990885794610156,0.0018586432189058501,1,1,0.0018586432189058501
47,rotate,contact_ejar_wrong,0.753943753798621,0.6631452535509446,0.010938483022858866,1,0,0.0004734335477639931
48,stick,raw_joint,0.9478899059689737,0.8720238597885281,0.03664903753875714,1,1,0.0
48,stick,endpoint_ejar,0.0034730681669666898,0.9999939057323364,0.00013428205620114592,1,0,0.00018463474799713296
48,stick,contact_ejar_known,0.00689720131130031,0.9999843220885798,0.0002666720978654285,1,0,0.0002666720978654285
48,stick,contact_ejar_wrong,0.4013794398763812,0.9171916053340733,0.015518859380908209,1,1,0.029482664269268037
49,slide_x,raw_joint,0.29954704800324744,0.9980846835381331,0.007123817290071476,1,0,0.0
49,slide_x,endpoint_ejar,0.0002821161187651904,0.9999982276534432,6.709275548078622e-06,1,0,2.6563396050104665e-05
49,slide_x,contact_ejar_known,0.005957509749574246,0.9999819466663546,0.0001416812859371804,1,0,0.0001416812859371804
49,slide_x,contact_ejar_wrong,0.6672385454915446,0.9878973178356453,0.015868243465124308,1,1,0.018078400053546943
50,slide_y,raw_joint,2.511824908643429,0.9262221591023316,0.048167621079280694,1,0,0.0
50,slide_y,endpoint_ejar,0.48168841078099156,0.9999159043793847,0.00923702315752191,1,1,0.03598384237181617
50,slide_y,contact_ejar_known,0.1890369003747823,0.9827048392017651,0.003625036823196354,1,0,0.003625036823196354
50,slide_y,contact_ejar_wrong,1.183614567645016,0.8956693521108571,0.022697401320473574,1,1,0.005590819468654521
51,rotate,raw_joint,3.3212892366435876,-0.9947311401376624,0.05545414273067721,0,0,0.0
51,rotate,endpoint_ejar,0.009071717709662317,0.9999797066909283,0.00015146658205306162,1,0,0.00033617926031800796
51,rotate,contact_ejar_known,0.0425433619798508,0.9991049405729892,0.0007103282789841174,1,0,0.0007103282789841174
51,rotate,contact_ejar_wrong,0.4555358130032743,0.9334391697947862,0.007605886206630757,1,0,0.0005883226361306064
52,stick,raw_joint,0.5398148257676153,0.8797070934175283,0.04502953589425268,1,0,0.0
52,stick,endpoint_ejar,0.6538740414630324,0.9998325761278718,0.054543971774970966,0,1,0.05458111681577091
52,stick,contact_ejar_known,0.6372955913145679,0.999122234130346,0.053161053262183164,0,1,0.053161053262183164
52,stick,contact_ejar_wrong,0.3667553827527986,0.9416014701963183,0.030593499629421046,1,1,0.012501302245969756
53,slide_x,raw_joint,12.621628184144388,0.21428695081059135,0.09405592935852056,0,1,0.0
53,slide_x,endpoint_ejar,0.11157948123295618,0.9999791788311405,0.0008314863701888336,1,1,0.0067462972997432155
53,slide_x,contact_ejar_known,0.36143693261652127,0.9928274511472698,0.002693415311064671,1,0,0.002693415311064671
53,slide_x,contact_ejar_wrong,1.5125449812395275,0.3105028909907763,0.011271432007937395,1,0,0.00013382600779591333
54,slide_y,raw_joint,2.309624052716667,-0.9682675198263202,0.03541464544461584,1,0,0.0
54,slide_y,endpoint_ejar,0.6638256894479971,0.9758668354180681,0.0101787784038602,1,1,0.03267815806333019
54,slide_y,contact_ejar_known,0.2478455871151941,0.96879703317287,0.003800342996243472,1,0,0.003800342996243472
54,slide_y,contact_ejar_wrong,1.584767211756774,0.9681702387819802,0.024300045217577056,1,0,0.005978899709040795
55,rotate,raw_joint,2.9765003958857967,-0.35033427416386925,0.016909710094931873,1,0,0.0
55,rotate,endpoint_ejar,0.007071680110713291,0.999968765089463,4.017471683240642e-05,1,0,0.0001130614921480886
55,rotate,contact_ejar_known,0.06021539702474379,0.9995460151643223,0.00034208794608159976,1,0,0.00034208794608159976
55,rotate,contact_ejar_wrong,0.6864769731280481,0.8086279426979287,0.0038999244275212306,1,0,8.69165196618132e-05
56,stick,raw_joint,1.0819490559897946,-0.016830926425820673,0.009623787416295087,1,0,0.0
56,stick,endpoint_ejar,0.0040757245523411955,0.9999803457703577,3.625300696179553e-05,1,0,5.196617566742943e-05
56,stick,contact_ejar_known,0.008607939859201144,0.9999648931326763,7.65664361354055e-05,1,0,7.65664361354055e-05
56,stick,contact_ejar_wrong,2.1916260438083794,0.9152794947202387,0.019494210956478356,1,0,0.0021445945310342982
57,slide_x,raw_joint,2.263343693000927,0.8391089380480515,0.01462426646476424,1,0,0.0
57,slide_x,endpoint_ejar,0.5114953869497532,0.9999509497900618,0.0033049531352142814,1,1,0.013985244315969305
57,slide_x,contact_ejar_known,0.418497259608408,0.9096679708092384,0.0027040592457137124,1,0,0.0027040592457137124
57,slide_x,contact_ejar_wrong,3.57450593045887,0.8761385621533799,0.02309615078282728,1,0,0.0017626472556631725
58,slide_y,raw_joint,3.6893756295897266,-0.9472463032279862,0.04223003437832975,1,0,0.0
58,slide_y,endpoint_ejar,0.5329361320540823,0.999859962810767,0.006100195110954513,1,1,0.019343107782092143
58,slide_y,contact_ejar_known,0.27387322974576467,0.9620146409651475,0.003134859951561504,1,0,0.003134859951561504
58,slide_y,contact_ejar_wrong,1.8194312535411394,0.9340403647385046,0.02082592072485561,1,0,0.0002246645150765739
59,rotate,raw_joint,0.9106661348566121,0.44720984674001313,0.006765217740653603,1,0,0.0
59,rotate,endpoint_ejar,0.013962041937149762,0.9999092321246719,0.00010372215479806732,1,0,0.00022249696111295474
59,rotate,contact_ejar_known,0.08124789024409962,0.999688260008486,0.0006035797834478665,1,0,0.0006035797834478665
59,rotate,contact_ejar_wrong,0.759456576878058,0.6595871801894391,0.0056419020214916365,1,0,0.00015537707303994177
60,stick,raw_joint,1.1107639588339342,-0.18452859132399183,0.05479674764035221,0,0,0.0
60,stick,endpoint_ejar,0.3222886699431873,0.9999993379343659,0.015899301353602822,1,1,0.01688596695342431
60,stick,contact_ejar_known,0.3208736522908129,0.9999812514890398,0.01582949501483288,1,1,0.01582949501483288
60,stick,contact_ejar_wrong,0.5133036008771609,0.8915453456971998,0.02532254279268982,1,1,0.02970583010099645
61,slide_x,raw_joint,1.169940719777156,0.9983846224509525,0.05263572183385848,0,1,0.0
61,slide_x,endpoint_ejar,0.1598035048105027,0.9999977199069826,0.007189571817692984,1,1,0.00907715042184652
61,slide_x,contact_ejar_known,0.04755703188853991,0.9988697954902621,0.0021395944763816063,1,0,0.0021395944763816063
61,slide_x,contact_ejar_wrong,0.8761201991065842,0.9989465264606429,0.039416714294706015,1,1,0.03310537124228918
62,slide_y,raw_joint,0.8601697766906419,0.5394889749255849,0.021106339905001176,1,0,0.0
62,slide_y,endpoint_ejar,0.016247686852498784,0.9999883952637134,0.0003986761807630818,1,0,0.0004795380959637977
62,slide_y,contact_ejar_known,0.038784273498654785,0.9996921738099034,0.0009516656846286087,1,0,0.0009516656846286087
62,slide_y,contact_ejar_wrong,0.26784859027697655,0.9761347427218727,0.006572311121196785,1,1,0.0070386137277608845
63,rotate,raw_joint,1.543142891159756,-0.23933183728028642,0.011602420045838018,1,0,0.0
63,rotate,endpoint_ejar,0.4239861992989138,0.9959435369930937,0.0031878227259999844,1,1,0.00821871408066414
