budget,case,target,method,relative_goal_effect_error,progress_cosine,success_005,success_010,actual_norm,desired_norm,clipped
100,0,long_4link,pooled_raw,1.5337369074766898,-0.9479241012596329,0,0,0.04419030320441165,0.08,0
100,0,long_4link,morph_raw,1.5556456349324357,-0.8841380137696192,0,0,0.04797486515309419,0.08,0
100,0,long_4link,robot_id_raw,1.5634302328239655,-0.7527703807010101,0,0,0.05322551078136708,0.08,1
100,0,long_4link,effect_label_ejar,0.12880271752349418,0.9999937999469924,1,1,0.06969904097341212,0.08,1
100,0,long_4link,capability_token_ejar,0.2780414849250213,0.9628659387315863,1,1,0.07171172008920769,0.08,1
100,1,soft_5link,pooled_raw,0.35065089624892265,0.96061464968932,1,1,0.020369132771189707,0.027277134658779838,0
100,1,soft_5link,morph_raw,0.8422631450364602,0.8732431337625053,1,1,0.042558846428886556,0.027277134658779838,1
100,1,soft_5link,robot_id_raw,0.42585354928070945,0.9719833999245188,1,1,0.016826443200857886,0.027277134658779838,0
100,1,soft_5link,effect_label_ejar,0.017324224085247777,0.9999222086429357,1,1,0.0269440252887956,0.027277134658779838,0
100,1,soft_5link,capability_token_ejar,5.788121212197235,0.9748216019403244,0,0,0.18435650821106975,0.027277134658779838,1
100,2,needle_5link,pooled_raw,1.2298381452024223,-0.9707402417357172,0,1,0.018834120195890574,0.08,1
100,2,needle_5link,morph_raw,1.2036120746270857,-0.7855353347077728,0,1,0.01974521415909056,0.08,0
100,2,needle_5link,robot_id_raw,1.2050362990846513,-0.7926168531010067,0,1,0.019742705111202786,0.08,1
100,2,needle_5link,effect_label_ejar,0.4915033676785243,0.9999550439242061,1,1,0.04068342600601371,0.08,1
100,2,needle_5link,capability_token_ejar,0.5598342204495766,0.9826980347473744,1,1,0.036351145695912926,0.08,1
100,3,snake_6link,pooled_raw,0.6487022367554025,0.9281524448578611,0,1,0.03174803271033445,0.07999999999999999,0
100,3,snake_6link,morph_raw,1.3849268807081903,-0.9829002794107616,0,0,0.031178437330157495,0.07999999999999999,1
100,3,snake_6link,robot_id_raw,0.600224084900571,0.95002972404423,1,1,0.03498915199407638,0.07999999999999999,0
100,3,snake_6link,effect_label_ejar,0.006344367873590852,0.9999957935125559,1,1,0.0795460518676518,0.07999999999999999,0
100,3,snake_6link,capability_token_ejar,0.0366762217458392,0.9994368041992661,1,1,0.07877001716593349,0.07999999999999999,1
100,4,large_6link,pooled_raw,1.004820262915993,0.20090954339282718,0,1,0.033966403623159405,0.08,1
100,4,large_6link,morph_raw,1.0393043659378631,-0.14006842528085936,0,1,0.014063980999829716,0.08,0
100,4,large_6link,robot_id_raw,1.0012068735218709,0.2204992195917009,0,1,0.0357127154867374,0.08,1
100,4,large_6link,effect_label_ejar,0.38933917805921137,0.9999986001365023,1,1,0.0488530089109167,0.08,1
100,4,large_6link,capability_token_ejar,0.6486038073628807,0.7616085845755535,0,1,0.06309723805338109,0.08,1
100,5,long_4link,pooled_raw,0.32973785372571607,0.9520865291214287,1,1,0.08602872301213652,0.08,0
100,5,long_4link,morph_raw,0.38859587280146274,0.9518961425173718,1,1,0.09527040595909937,0.08,0
100,5,long_4link,robot_id_raw,0.3265774293495607,0.9519579639142739,1,1,0.08523481581103019,0.08,0
100,5,long_4link,effect_label_ejar,0.30136563733192423,0.9535097180384233,1,1,0.07615866272957252,0.08,0
100,5,long_4link,capability_token_ejar,1.3913066888450092,-0.9500931196808015,0,0,0.03246296268558531,0.08,0
100,6,soft_5link,pooled_raw,1.6248021757921867,-0.9394906022743045,0,0,0.05190292808475111,0.08,0
100,6,soft_5link,morph_raw,1.1911613972024486,-0.5798238364410527,0,1,0.023129490389989574,0.08,0
100,6,soft_5link,robot_id_raw,1.71341354934878,-0.8454042571267895,0,0,0.06261036599303364,0.08,1
100,6,soft_5link,effect_label_ejar,0.00871581172292062,0.999988401648474,1,1,0.07941621679485279,0.08,0
100,6,soft_5link,capability_token_ejar,0.03827865769267362,0.999340314547601,1,1,0.07897849074709952,0.08,1
100,7,needle_5link,pooled_raw,1.250999465222093,-0.7491225462077835,0,0,0.024967651859953012,0.07999999999999999,0
100,7,needle_5link,morph_raw,0.8537630285359892,0.8881671267113932,0,1,0.01348935639828611,0.07999999999999999,0
100,7,needle_5link,robot_id_raw,1.2890821182285872,-0.7795535804457261,0,0,0.02777112423980159,0.07999999999999999,1
100,7,needle_5link,effect_label_ejar,0.5659409605912353,0.9999783047991094,1,1,0.03472603173251875,0.07999999999999999,1
100,7,needle_5link,capability_token_ejar,0.7353410514977876,0.7174633036650111,0,1,0.07624046812146552,0.07999999999999999,1
100,8,snake_6link,pooled_raw,1.0172776389773999,-0.010637638919031814,0,1,0.014108556082845192,0.08,0
100,8,snake_6link,morph_raw,1.0076535648772555,0.09524479678085948,0,1,0.020125539641143136,0.08,1
100,8,snake_6link,robot_id_raw,1.0181840100969812,-0.008723237536445666,0,1,0.014643545674725514,0.08,0
100,8,snake_6link,effect_label_ejar,0.6996469241286567,0.9999801681827174,0,1,0.02402890861876598,0.08,1
100,8,snake_6link,capability_token_ejar,1.0491465451773827,0.49150526200152783,0,1,0.08612459697523848,0.08,1
100,9,large_6link,pooled_raw,0.9130067182400986,0.4605386706477748,0,1,0.019745295062026255,0.08,0
100,9,large_6link,morph_raw,0.7041139409041621,0.8016831544203166,0,1,0.03436512863263349,0.08,1
100,9,large_6link,robot_id_raw,0.9898750452375316,0.1903943276846114,0,1,0.02538325596413361,0.08,0
100,9,large_6link,effect_label_ejar,0.16583472778059977,0.999997868952622,1,1,0.06673400381924802,0.08,1
100,9,large_6link,capability_token_ejar,1.2821468750069487,0.5293095439029532,0,0,0.11924758671611439,0.08,1
100,10,long_4link,pooled_raw,1.071353795943068,-0.4418589381900047,0,1,0.011506853182801806,0.08,0
100,10,long_4link,morph_raw,1.0203487680087322,-0.891586408789975,0,1,0.0018211641873605718,0.08,0
100,10,long_4link,robot_id_raw,1.053642231758303,-0.4195487106904787,0,1,0.009232960586904785,0.08,0
100,10,long_4link,effect_label_ejar,0.8846915093861679,0.9971993673479669,0,1,0.009253965242820426,0.08,1
100,10,long_4link,capability_token_ejar,1.0881491279638107,0.43562418120235413,0,1,0.08376371121700303,0.08,1
100,11,soft_5link,pooled_raw,0.9708406071017098,0.355054024472791,0,1,0.04935683653105566,0.08,0
100,11,soft_5link,morph_raw,1.2457449482583045,-0.7995641038298356,0,1,0.023347936784332248,0.08,0
100,11,soft_5link,robot_id_raw,0.9431299968897353,0.3996201059144961,0,1,0.04971276574854597,0.08,0
100,11,soft_5link,effect_label_ejar,0.5365543743054927,0.9999819343048134,1,1,0.03707687461220204,0.08,1
100,11,soft_5link,capability_token_ejar,1.4143277584109215,0.6311166370466835,0,0,0.14510033125442567,0.08,1
100,12,needle_5link,pooled_raw,0.9392093632705302,0.4637801564309257,0,1,0.012160056117272704,0.07999999999999999,0
100,12,needle_5link,morph_raw,1.5009461613910982,-0.918743444607196,0,0,0.042346730497695516,0.07999999999999999,0
100,12,needle_5link,robot_id_raw,0.910737086895524,0.5364317924210944,0,1,0.01552680333497784,0.07999999999999999,0
100,12,needle_5link,effect_label_ejar,0.03545588116284338,0.9999913474350431,1,1,0.07718207285796368,0.07999999999999999,1
100,12,needle_5link,capability_token_ejar,0.1181726310329387,0.9967234633032204,1,1,0.08663030530382118,0.07999999999999999,1
100,13,snake_6link,pooled_raw,1.0206044288848042,0.04155444760473685,0,1,0.019982847726026157,0.08,0
100,13,snake_6link,morph_raw,1.4610376665406348,-0.8533466188830088,0,0,0.04092073293346992,0.08,1
100,13,snake_6link,robot_id_raw,0.9166838880127456,0.43715491138688256,0,1,0.020793213874522664,0.08,0
100,13,snake_6link,effect_label_ejar,0.004867548833216882,0.9999997564182393,1,1,0.07961201458754814,0.08,0
100,13,snake_6link,capability_token_ejar,0.5421511835114653,0.9237622354511976,1,1,0.10460106294830086,0.08,1
100,14,large_6link,pooled_raw,0.9005667460480297,0.9726447312257481,0,1,0.008204288696109507,0.08,0
