trial,source,target,method,mode,singular,source_dof,target_dof,condition,relative_effect_error,effect_cosine,absolute_error,desired_norm,clipped,residual,token_error
2,long_2link,wide_2link,target_ik,absolute,0,2,2,6.96471948123441,0.7627404665535862,0.9999994672331982,0.0714861996899526,0.09372283504272404,1,0.0714861996899526,0.0
2,long_2link,wide_2link,ejar_absolute,absolute,0,2,2,6.96471948123441,0.7539071754344553,0.9995973648362385,0.07065831859467664,0.09372283504272404,1,0.07065831859467664,0.0
2,long_2link,wide_2link,ejar_capability,token,0,2,2,6.96471948123441,0.01054565758192968,0.9999482221465564,0.00041822658018265805,0.039658652520032985,0,0.00041822658018265805,0.04659237509304361
3,wide_2link,soft_5link,raw_joint,absolute,0,2,5,6.913482126278078,0.5634578409931665,0.8369210610874616,0.008172465978069319,0.01450412935989401,0,0.0,0.0
3,wide_2link,soft_5link,normalized_copy,absolute,0,2,5,6.913482126278078,0.9513129790799405,0.4487856883695989,0.013797967461634579,0.01450412935989401,0,0.0,0.0
3,wide_2link,soft_5link,link_scaled,absolute,0,2,5,6.913482126278078,0.932662906981036,0.4487854605611477,0.013527464384690647,0.01450412935989401,0,0.0,0.0
3,wide_2link,soft_5link,static_home,absolute,0,2,5,6.913482126278078,1.0236498947715547,-0.32599453563425673,0.014847151516658415,0.01450412935989401,0,0.014459401118168212,0.0
3,wide_2link,soft_5link,target_ik,absolute,0,2,5,6.913482126278078,0.00013392017173955928,0.9999952449389204,1.9423956287299616e-06,0.01450412935989401,0,1.9423956287299616e-06,0.0
3,wide_2link,soft_5link,ejar_absolute,absolute,0,2,5,6.913482126278078,0.0216304286895673,0.9999695432385034,0.00031373055745387545,0.01450412935989401,0,0.00031373055745387545,0.0
3,wide_2link,soft_5link,ejar_capability,token,0,2,5,6.913482126278078,0.0015658602185938302,0.999998615191789,8.63852398033393e-05,0.055167911676723316,0,8.63852398033393e-05,0.009320896371929592
4,asym_3link,long_2link,raw_joint,absolute,0,3,2,7.0362618363305,0.4264948101287355,0.9972808443706107,0.018247851877886884,0.0427856354122669,0,0.0,0.0
4,asym_3link,long_2link,normalized_copy,absolute,0,3,2,7.0362618363305,0.6483459750531645,0.9803690337033698,0.027739895157981358,0.0427856354122669,0,0.0,0.0
4,asym_3link,long_2link,link_scaled,absolute,0,3,2,7.0362618363305,0.7481741238470684,0.980368439536549,0.03201110603598701,0.0427856354122669,0,0.0,0.0
4,asym_3link,long_2link,static_home,absolute,0,3,2,7.0362618363305,0.47488622254633966,0.8817208834542727,0.02031830925506255,0.0427856354122669,0,0.0032866839626399767,0.0
4,asym_3link,long_2link,target_ik,absolute,0,3,2,7.0362618363305,0.05231637482875096,0.9999994230643815,0.0022383893918308103,0.0427856354122669,1,0.0022383893918308103,0.0
4,asym_3link,long_2link,ejar_absolute,absolute,0,3,2,7.0362618363305,0.0373334904873719,0.9999463902476825,0.0015973371499935188,0.0427856354122669,1,0.0015973371499935188,0.0
4,asym_3link,long_2link,ejar_capability,token,0,3,2,7.0362618363305,0.0012426085914769855,0.9999993171287814,0.00014589929292656954,0.11741371553736207,0,0.00014589929292656954,0.007510253836450424
5,heavy_3link,long_4link,raw_joint,absolute,0,3,4,3.740993099968334,1.3792017081028338,-0.009485866424247947,0.027816889954436045,0.020168832747095394,0,0.0,0.0
5,heavy_3link,long_4link,normalized_copy,absolute,0,3,4,3.740993099968334,1.356743246990667,-0.006434790317813432,0.027363928986049144,0.020168832747095394,0,0.0,0.0
5,heavy_3link,long_4link,link_scaled,absolute,0,3,4,3.740993099968334,1.3764886949697608,-0.006434790853557808,0.027762171643601407,0.020168832747095394,0,0.0,0.0
5,heavy_3link,long_4link,static_home,absolute,0,3,4,3.740993099968334,1.1102514156067438,-0.02661988339589374,0.022392476218849728,0.020168832747095394,0,0.016378624997451036,0.0
5,heavy_3link,long_4link,target_ik,absolute,0,3,4,3.740993099968334,5.0360767910849525e-05,0.9999975415526635,1.0157179553699807e-06,0.020168832747095394,0,1.0157179553699807e-06,0.0
5,heavy_3link,long_4link,ejar_absolute,absolute,0,3,4,3.740993099968334,0.011270339159799697,0.9999973593831223,0.00022730959678737888,0.020168832747095394,0,0.00022730959678737888,0.0
5,heavy_3link,long_4link,ejar_capability,token,0,3,4,3.740993099968334,0.0048950294696271926,0.999985793421374,6.362541547775909e-05,0.012997962724742363,0,6.362541547775909e-05,0.00982933013799501
6,teacher_2link,short_2link,raw_joint,absolute,0,2,2,4.931366066997347,1.1232335020612725,0.11421861877338552,0.06381478577585409,0.0568134626820804,0,0.0,0.0
6,teacher_2link,short_2link,normalized_copy,absolute,0,2,2,4.931366066997347,1.1881827034588306,0.08641866976835394,0.06750477487063437,0.0568134626820804,0,0.0,0.0
6,teacher_2link,short_2link,link_scaled,absolute,0,2,2,4.931366066997347,1.461126343010371,0.08641868307302872,0.08301164842355066,0.0568134626820804,0,0.0,0.0
6,teacher_2link,short_2link,static_home,absolute,0,2,2,4.931366066997347,1.0367662138117095,-0.09649284232356542,0.05890227963519957,0.0568134626820804,0,0.05531906481599964,0.0
6,teacher_2link,short_2link,target_ik,absolute,0,2,2,4.931366066997347,0.6588647879256319,0.9999990916187348,0.03743239070021449,0.0568134626820804,1,0.03743239070021449,0.0
6,teacher_2link,short_2link,ejar_absolute,absolute,0,2,2,4.931366066997347,0.6588357286740423,0.9999956090152244,0.03743073974347968,0.0568134626820804,1,0.03743073974347968,0.0
6,teacher_2link,short_2link,ejar_capability,token,0,2,2,4.931366066997347,0.011355648939200979,0.9999487276853813,0.00029162886147941704,0.02568139008921212,0,0.00029162886147941704,0.025553058527530658
7,short_2link,redundant_4link,raw_joint,absolute,0,2,4,2.86553152779737,1.0231000134528363,0.7095847078900166,0.07342864218210028,0.07177073618754795,1,0.0,0.0
7,short_2link,redundant_4link,normalized_copy,absolute,0,2,4,2.86553152779737,0.8612123054228776,0.7020168375604917,0.06180984203518763,0.07177073618754795,0,0.0,0.0
7,short_2link,redundant_4link,link_scaled,absolute,0,2,4,2.86553152779737,0.7140287373117611,0.702016771607892,0.05124636884995912,0.07177073618754795,0,0.0,0.0
7,short_2link,redundant_4link,static_home,absolute,0,2,4,2.86553152779737,0.7938994272431252,0.6120044430667904,0.056978747146011186,0.07177073618754795,0,0.03822491417281453,0.0
7,short_2link,redundant_4link,target_ik,absolute,0,2,4,2.86553152779737,0.16342495140864974,0.9999997677733549,0.011729129237437994,0.07177073618754795,1,0.011729129237437994,0.0
7,short_2link,redundant_4link,ejar_absolute,absolute,0,2,4,2.86553152779737,0.021019548335109953,0.9999938385434143,0.0015085884793601375,0.07177073618754795,1,0.0015085884793601375,0.0
7,short_2link,redundant_4link,ejar_capability,token,0,2,4,2.86553152779737,0.002399772399350725,0.9999980534616091,0.0001676755849106118,0.0698714522078032,0,0.0001676755849106118,0.005109638557720653
8,long_2link,large_6link,raw_joint,absolute,0,2,6,8.305302496338193,1.308770350936845,-0.9143859553419004,0.03255644096123398,0.02487559381915938,0,0.0,0.0
8,long_2link,large_6link,normalized_copy,absolute,0,2,6,8.305302496338193,1.4722943197619285,-0.7779974622815661,0.036624196952947614,0.02487559381915938,0,0.0,0.0
8,long_2link,large_6link,link_scaled,absolute,0,2,6,8.305302496338193,1.4811602135943909,-0.7779975017847359,0.03684474133563363,0.02487559381915938,0,0.0,0.0
8,long_2link,large_6link,static_home,absolute,0,2,6,8.305302496338193,1.153814832011346,-0.5454885775994958,0.028701830257450687,0.02487559381915938,0,0.023893399098876996,0.0
8,long_2link,large_6link,target_ik,absolute,0,2,6,8.305302496338193,0.00010684313163336734,0.9999983820635192,2.6577864517217562e-06,0.02487559381915938,0,2.6577864517217562e-06,0.0
8,long_2link,large_6link,ejar_absolute,absolute,0,2,6,8.305302496338193,0.029150220795098023,0.9998690000000627,0.0007251290813878924,0.02487559381915938,0,0.0007251290813878924,0.0
8,long_2link,large_6link,ejar_capability,token,0,2,6,8.305302496338193,0.02168929851178365,0.999853796237495,0.0004185118489662965,0.019295775151493413,0,0.0004185118489662965,0.03440124032792742
9,wide_2link,heavy_3link,raw_joint,absolute,0,2,3,3.006911750959622,18.294334852263486,-0.8898723996331634,0.03330931926482833,0.001820744030295928,0,0.0,0.0
9,wide_2link,heavy_3link,normalized_copy,absolute,0,2,3,3.006911750959622,9.067466213483202,-0.6364498881689739,0.016509544045575777,0.001820744030295928,0,0.0,0.0
9,wide_2link,heavy_3link,link_scaled,absolute,0,2,3,3.006911750959622,6.050281251132619,-0.6364369609525437,0.011016019519892345,0.001820744030295928,0,0.0,0.0
9,wide_2link,heavy_3link,static_home,absolute,0,2,3,3.006911750959622,0.48106124333651995,0.9248245041429088,0.0008758898680729488,0.001820744030295928,0,0.0012197907287356865,0.0
9,wide_2link,heavy_3link,target_ik,absolute,0,2,3,3.006911750959622,1.4670406380975727e-05,0.9996984391149848,2.6711069510583224e-08,0.001820744030295928,0,2.6711069510583224e-08,0.0
9,wide_2link,heavy_3link,ejar_absolute,absolute,0,2,3,3.006911750959622,0.0031984217093784877,0.9996946140374268,5.823510432141488e-06,0.001820744030295928,0,5.823510432141488e-06,0.0
9,wide_2link,heavy_3link,ejar_capability,token,0,2,3,3.006911750959622,0.00702553759258129,0.9996195322910779,1.1508365616564631e-05,0.0016380751564377713,0,1.1508365616564631e-05,0.00811728891435162
10,asym_3link,snake_6link,raw_joint,absolute,0,3,6,3.2064116830284286,0.6679923449765838,0.8815127755897337,0.04822880534785673,0.07219963678109968,0,0.0,0.0
10,asym_3link,snake_6link,normalized_copy,absolute,0,3,6,3.2064116830284286,0.582340210787906,0.9232508503065404,0.04204475228425605,0.07219963678109968,0,0.0,0.0
10,asym_3link,snake_6link,link_scaled,absolute,0,3,6,3.2064116830284286,0.5638645258970133,0.9232508680971481,0.04071081452737586,0.07219963678109968,0,0.0,0.0
10,asym_3link,snake_6link,static_home,absolute,0,3,6,3.2064116830284286,0.8790553082734401,0.9782461570737714,0.0634674748468953,0.07219963678109968,0,0.06316734218227046,0.0
10,asym_3link,snake_6link,target_ik,absolute,0,3,6,3.2064116830284286,2.999390511503422e-05,0.9999998079314694,2.165549084946144e-06,0.07219963678109968,0,2.165549084946144e-06,0.0
10,asym_3link,snake_6link,ejar_absolute,absolute,0,3,6,3.2064116830284286,0.06326144903948523,0.9999851692933305,0.0045674537061583306,0.07219963678109968,1,0.0045674537061583306,0.0
10,asym_3link,snake_6link,ejar_capability,token,0,3,6,3.2064116830284286,0.004520479723160388,0.9999955377434497,0.0002207403587098938,0.04883117892520677,0,0.0002207403587098938,0.01008001652470748
11,heavy_3link,asym_3link,raw_joint,absolute,1,3,3,116.72866814255967,1.6555229918652046,-0.29920308969233933,0.07671225922722438,0.04633717438455692,0,0.0,0.0
11,heavy_3link,asym_3link,normalized_copy,absolute,1,3,3,116.72866814255967,1.795741320252657,-0.29847713730805503,0.08320958050184317,0.04633717438455692,0,0.0,0.0
11,heavy_3link,asym_3link,link_scaled,absolute,1,3,3,116.72866814255967,2.207739984578452,-0.29847716886322445,0.10230043486891073,0.04633717438455692,0,0.0,0.0
11,heavy_3link,asym_3link,static_home,absolute,1,3,3,116.72866814255967,0.9532147697793228,0.30286458349271045,0.04416927996641453,0.04633717438455692,0,0.044422048639874354,0.0
11,heavy_3link,asym_3link,target_ik,absolute,1,3,3,116.72866814255967,0.971392891524642,0.9998967450190195,0.04501160278188922,0.04633717438455692,1,0.04501160278188922,0.0
11,heavy_3link,asym_3link,ejar_absolute,absolute,1,3,3,116.72866814255967,0.9512926947543338,0.5699837585685058,0.044080216438879334,0.04633717438455692,1,0.044080216438879334,0.0
11,heavy_3link,asym_3link,ejar_capability,token,1,3,3,116.72866814255967,0.03409509313908606,0.9994180658549993,0.0011704113395296786,0.034327851830762264,0,0.0011704113395296786,0.7307020767470527
12,teacher_2link,needle_5link,raw_joint,absolute,0,2,5,7.449374084727079,1.8947166212305655,-0.34001106422909866,0.06810596193749999,0.03594519585654474,0,0.0,0.0
12,teacher_2link,needle_5link,normalized_copy,absolute,0,2,5,7.449374084727079,1.5063551925217027,-0.3402096175460281,0.05414623393107095,0.03594519585654474,0,0.0,0.0
12,teacher_2link,needle_5link,link_scaled,absolute,0,2,5,7.449374084727079,1.447719475059863,-0.3402095860718937,0.05203856152408038,0.03594519585654474,0,0.0,0.0
12,teacher_2link,needle_5link,static_home,absolute,0,2,5,7.449374084727079,1.3514629633091526,-0.33930924639879856,0.048578602260476784,0.03594519585654474,0,0.02558017195716777,0.0
12,teacher_2link,needle_5link,target_ik,absolute,0,2,5,7.449374084727079,0.6345577587069351,0.9999978740376906,0.022809303553568597,0.03594519585654474,1,0.022809303553568597,0.0
12,teacher_2link,needle_5link,ejar_absolute,absolute,0,2,5,7.449374084727079,0.48864581153649744,0.9997290829873834,0.01756446988880546,0.03594519585654474,1,0.01756446988880546,0.0
12,teacher_2link,needle_5link,ejar_capability,token,0,2,5,7.449374084727079,0.002994517023175071,0.9999958104010683,0.00010843786449453933,0.03621213726981795,0,0.00010843786449453933,0.018555651865398665
13,short_2link,wide_2link,raw_joint,absolute,0,2,2,15.458893530420236,1.4532604843301062,0.23119169163636583,0.08836118309831593,0.060802025925714445,0,0.0,0.0
13,short_2link,wide_2link,normalized_copy,absolute,0,2,2,15.458893530420236,1.3132718626838096,0.19551210927468393,0.07984959115568416,0.060802025925714445,0,0.0,0.0
13,short_2link,wide_2link,link_scaled,absolute,0,2,2,15.458893530420236,1.1500383985106626,0.19551209232527164,0.06992466567185082,0.060802025925714445,0,0.0,0.0
13,short_2link,wide_2link,static_home,absolute,0,2,2,15.458893530420236,1.2250138829722923,0.23911661096702935,0.07448332709685532,0.060802025925714445,0,0.007289058898645493,0.0
13,short_2link,wide_2link,target_ik,absolute,0,2,2,15.458893530420236,0.8920843928020435,0.9999971693600448,0.054240539271159474,0.060802025925714445,1,0.054240539271159474,0.0
13,short_2link,wide_2link,ejar_absolute,absolute,0,2,2,15.458893530420236,0.8899894131782878,0.9975594933166678,0.054113160263667054,0.060802025925714445,1,0.054113160263667054,0.0
13,short_2link,wide_2link,ejar_capability,token,0,2,2,15.458893530420236,0.01686356068345239,0.9998599118363999,0.000953481671819117,0.05654094487240608,0,0.000953481671819117,0.16382919498236917
14,long_2link,soft_5link,raw_joint,absolute,0,2,5,6.881129556058702,2.0311767263224167,-0.9610897455836466,0.08628284646960079,0.04247924039315131,0,0.0,0.0
14,long_2link,soft_5link,normalized_copy,absolute,0,2,5,6.881129556058702,2.4971826529282097,-0.9613668333295186,0.10607842471652741,0.04247924039315131,0,0.0,0.0
14,long_2link,soft_5link,link_scaled,absolute,0,2,5,6.881129556058702,3.077951334099785,-0.9613669305099026,0.13074903771759688,0.04247924039315131,1,0.0,0.0
14,long_2link,soft_5link,static_home,absolute,0,2,5,6.881129556058702,0.7609173716515196,0.9403069962108835,0.032323192710627134,0.04247924039315131,0,0.04066064909019366,0.0
14,long_2link,soft_5link,target_ik,absolute,0,2,5,6.881129556058702,3.7409486855560174e-05,0.9999994452255034,1.5891266225312616e-06,0.04247924039315131,0,1.5891266225312616e-06,0.0
14,long_2link,soft_5link,ejar_absolute,absolute,0,2,5,6.881129556058702,0.006934275095385526,0.9999790313778335,0.0002945627456633991,0.04247924039315131,0,0.0002945627456633991,0.0
14,long_2link,soft_5link,ejar_capability,token,0,2,5,6.881129556058702,0.00216976014874513,0.9999977255172463,0.0001880024412589283,0.08664664580455975,0,0.0001880024412589283,0.011859750317748706
15,wide_2link,long_2link,raw_joint,absolute,0,2,2,93.92568178685329,1.698221616140333,-0.6641732117393724,0.023197924899699074,0.013660127147716446,0,0.0,0.0
15,wide_2link,long_2link,normalized_copy,absolute,0,2,2,93.92568178685329,2.4907555747850347,-0.6903791262518157,0.03402404033620271,0.013660127147716446,0,0.0,0.0
15,wide_2link,long_2link,link_scaled,absolute,0,2,2,93.92568178685329,1.9007632760666728,-0.6903778451878725,0.025964669929544083,0.013660127147716446,0,0.0,0.0
15,wide_2link,long_2link,static_home,absolute,0,2,2,93.92568178685329,1.2176034146219188,-0.7019724746259075,0.01663261867683253,0.013660127147716446,0,0.013090163343306208,0.0
15,wide_2link,long_2link,target_ik,absolute,0,2,2,93.92568178685329,0.8270206350302204,0.999949560357507,0.011297207855318642,0.013660127147716446,1,0.011297207855318642,0.0
15,wide_2link,long_2link,ejar_absolute,absolute,0,2,2,93.92568178685329,0.6003824109038686,0.8284524284974824,0.008201300670581797,0.013660127147716446,1,0.008201300670581797,0.0
15,wide_2link,long_2link,ejar_capability,token,0,2,2,93.92568178685329,0.00832450294043676,0.9999647876068943,0.00032010572956327226,0.03845343361990264,0,0.00032010572956327226,0.3187439362616772
16,asym_3link,long_4link,raw_joint,absolute,0,3,4,2.5791899835241416,1.6470402466222474,0.3520068428392242,0.037504794799780576,0.022771024101964247,1,0.0,0.0
16,asym_3link,long_4link,normalized_copy,absolute,0,3,4,2.5791899835241416,1.2994549204473504,0.30990613677986056,0.02958992061237757,0.022771024101964247,0,0.0,0.0
16,asym_3link,long_4link,link_scaled,absolute,0,3,4,2.5791899835241416,1.1144596500253645,0.3099059660981498,0.025377388665853862,0.022771024101964247,0,0.0,0.0
16,asym_3link,long_4link,static_home,absolute,0,3,4,2.5791899835241416,0.8921364487606779,0.6826749383094173,0.020314861469106636,0.022771024101964247,0,0.022212083586058962,0.0
16,asym_3link,long_4link,target_ik,absolute,0,3,4,2.5791899835241416,1.559359382599029e-05,0.999998071359848,3.5508211644145957e-07,0.022771024101964247,0,3.5508211644145957e-07,0.0
16,asym_3link,long_4link,ejar_absolute,absolute,0,3,4,2.5791899835241416,0.004034111296623222,0.99999532814969,9.18608495995249e-05,0.022771024101964247,0,9.18608495995249e-05,0.0
16,asym_3link,long_4link,ejar_capability,token,0,3,4,2.5791899835241416,0.004435917394441336,0.9999950763669587,9.077211148712489e-05,0.02046298408643821,0,9.077211148712489e-05,0.005288574997840706
17,heavy_3link,short_2link,raw_joint,absolute,0,3,2,3.698531000314453,0.8522717703857091,0.5954971677882237,0.07459695378776264,0.087527189715237,0,0.0,0.0
17,heavy_3link,short_2link,normalized_copy,absolute,0,3,2,3.698531000314453,0.8667957572910648,0.5032082649879773,0.07586819755957332,0.087527189715237,0,0.0,0.0
17,heavy_3link,short_2link,link_scaled,absolute,0,3,2,3.698531000314453,0.8665947016191812,0.5032083001039694,0.07585059972143597,0.087527189715237,1,0.0,0.0
17,heavy_3link,short_2link,static_home,absolute,0,3,2,3.698531000314453,0.9939742503867246,0.12226217219927381,0.08699977377963358,0.087527189715237,0,0.08718508421808531,0.0
17,heavy_3link,short_2link,target_ik,absolute,0,3,2,3.698531000314453,0.7328977632401498,0.9999995111656187,0.0641484822978912,0.087527189715237,1,0.0641484822978912,0.0
17,heavy_3link,short_2link,ejar_absolute,absolute,0,3,2,3.698531000314453,0.7328759507865773,0.9999971406209446,0.0641465731151074,0.087527189715237,1,0.0641465731151074,0.0
17,heavy_3link,short_2link,ejar_capability,token,0,3,2,3.698531000314453,0.007700092944755493,0.9999785896165003,0.00041953396514813636,0.05448427187282026,0,0.00041953396514813636,0.01638127703005546
18,teacher_2link,redundant_4link,raw_joint,absolute,0,2,4,3.111048538789147,1.9297941191327352,-0.6937777726467439,0.09264671936224203,0.048008601805711835,0,0.0,0.0
18,teacher_2link,redundant_4link,normalized_copy,absolute,0,2,4,3.111048538789147,1.866176176439989,-0.7085501028245846,0.08959251082018943,0.048008601805711835,0,0.0,0.0
18,teacher_2link,redundant_4link,link_scaled,absolute,0,2,4,3.111048538789147,1.866176176439989,-0.7085501028245846,0.08959251082018943,0.048008601805711835,0,0.0,0.0
18,teacher_2link,redundant_4link,static_home,absolute,0,2,4,3.111048538789147,1.137782876017197,-0.686872223333396,0.05462336617385009,0.048008601805711835,0,0.04655088351581708,0.0
18,teacher_2link,redundant_4link,target_ik,absolute,0,2,4,3.111048538789147,2.460538628358156e-05,0.9999995660026991,1.1812702169695772e-06,0.048008601805711835,0,1.1812702169695772e-06,0.0
18,teacher_2link,redundant_4link,ejar_absolute,absolute,0,2,4,3.111048538789147,0.004746232530684555,0.9999951224410164,0.00022785999238918332,0.048008601805711835,0,0.00022785999238918332,0.0
18,teacher_2link,redundant_4link,ejar_capability,token,0,2,4,3.111048538789147,0.0007914679608717397,0.9999996040370274,4.328902585915006e-05,0.05469460193941728,0,4.328902585915006e-05,0.0013754003338975586
19,short_2link,large_6link,raw_joint,absolute,0,2,6,4.372198798012169,0.8230558807480363,0.978384571497326,0.0015817994525782154,0.0019218605522685935,0,0.0,0.0
19,short_2link,large_6link,normalized_copy,absolute,0,2,6,4.372198798012169,0.4515077300622289,0.9350741516153727,0.0008677353469586643,0.0019218605522685935,0,0.0,0.0
19,short_2link,large_6link,link_scaled,absolute,0,2,6,4.372198798012169,0.716005895315927,0.9346518875793149,0.0013760642014053314,0.0019218605522685935,0,0.0,0.0
19,short_2link,large_6link,static_home,absolute,0,2,6,4.372198798012169,0.3583898783055061,0.9851403303926021,0.0006887757278375723,0.0019218605522685935,0,0.0011480130085760089,0.0
19,short_2link,large_6link,target_ik,absolute,0,2,6,4.372198798012169,4.943356598945503e-06,0.9997293303299327,9.5004469866666e-09,0.0019218605522685935,0,9.5004469866666e-09,0.0
19,short_2link,large_6link,ejar_absolute,absolute,0,2,6,4.372198798012169,0.0020203661030892663,0.9997274542452028,3.882863935033986e-06,0.0019218605522685935,0,3.882863935033986e-06,0.0
19,short_2link,large_6link,ejar_capability,token,0,2,6,4.372198798012169,0.001065564028455381,0.9999401717104643,4.3705612039482645e-06,0.0041016400907599206,0,4.3705612039482645e-06,0.0037027568873081004
20,long_2link,heavy_3link,raw_joint,absolute,0,2,3,4.023812294485347,0.7637727402580557,0.709075406130917,0.03975450949998856,0.052050180165874954,0,0.0,0.0
20,long_2link,heavy_3link,normalized_copy,absolute,0,2,3,4.023812294485347,0.7540066176765959,0.6571506469645817,0.03924618105033543,0.052050180165874954,0,0.0,0.0
20,long_2link,heavy_3link,link_scaled,absolute,0,2,3,4.023812294485347,0.7538376680078271,0.657150651924925,0.0392373871894681,0.052050180165874954,0,0.0,0.0
20,long_2link,heavy_3link,static_home,absolute,0,2,3,4.023812294485347,0.9257190567040997,0.7831176101383132,0.04818384461015126,0.052050180165874954,0,0.051690170680662555,0.0
20,long_2link,heavy_3link,target_ik,absolute,0,2,3,4.023812294485347,0.15537519952010906,0.9999995617714259,0.008087307283705644,0.052050180165874954,1,0.008087307283705644,0.0
20,long_2link,heavy_3link,ejar_absolute,absolute,0,2,3,4.023812294485347,0.03341482098351296,0.9999750113022537,0.0017392474858171296,0.052050180165874954,1,0.0017392474858171296,0.0
20,long_2link,heavy_3link,ejar_capability,token,0,2,3,4.023812294485347,0.0010029736511343568,0.9999997817697067,7.465930179036981e-05,0.07443794829800061,0,7.465930179036981e-05,0.001507088818338659
21,wide_2link,snake_6link,raw_joint,absolute,0,2,6,5.18724327321917,2.6932876269926953,-0.9324080342188757,0.1747258944740262,0.0648745756040309,1,0.0,0.0
21,wide_2link,snake_6link,normalized_copy,absolute,0,2,6,5.18724327321917,2.8041838941313406,-0.9526392205964879,0.18192024285161332,0.0648745756040309,0,0.0,0.0
21,wide_2link,snake_6link,link_scaled,absolute,0,2,6,5.18724327321917,2.6755923145412477,-0.9526392112388462,0.1735779185708625,0.0648745756040309,0,0.0,0.0
21,wide_2link,snake_6link,static_home,absolute,0,2,6,5.18724327321917,1.6770169729078304,-0.9404484517231242,0.10879576607516905,0.0648745756040309,0,0.029179904243905177,0.0
21,wide_2link,snake_6link,target_ik,absolute,0,2,6,5.18724327321917,3.1047884103336455e-05,0.9999997620109694,2.014218335654974e-06,0.0648745756040309,0,2.014218335654974e-06,0.0
21,wide_2link,snake_6link,ejar_absolute,absolute,0,2,6,5.18724327321917,0.005773018218708222,0.999986355084811,0.00037452211266605256,0.0648745756040309,0,0.00037452211266605256,0.0
21,wide_2link,snake_6link,ejar_capability,token,0,2,6,5.18724327321917,0.0021270809142266973,0.999998026767522,0.0002461073280839306,0.11570191068463527,0,0.0002461073280839306,0.008860590088976395
22,asym_3link,asym_3link,raw_joint,absolute,1,3,3,49.117608057122766,0.8715504270991575,0.557242810827791,0.01020593487098834,0.011710090067200174,0,0.0,0.0
22,asym_3link,asym_3link,normalized_copy,absolute,1,3,3,49.117608057122766,0.8715504270991575,0.557242810827791,0.01020593487098834,0.011710090067200174,0,0.0,0.0
