method,n,final_error_mean,final_error_median,final_error_p90,success_010_mean,success_020_mean,clipped_steps_mean,residual_sum_mean
ejar_absolute,720,0.02639087653422106,0.0028495963104299906,0.09157222751053162,0.9083333333333333,0.9638888888888889,0.9,0.025070677385688415
ejar_residual_fallback,720,0.026391342679747215,0.0028495963104299906,0.09157222751053162,0.9083333333333333,0.9638888888888889,0.9013888888888889,0.024311843484181316
link_scaled,720,0.28870593006921497,0.23386529060074404,0.5662110754893608,0.1736111111111111,0.41805555555555557,1.3277777777777777,0.0
normalized_copy,720,0.2986664672830811,0.24440577916977066,0.5855041487059455,0.15555555555555556,0.39166666666666666,0.0,0.0
raw_joint,720,0.3183678960459212,0.2579574347747323,0.6108728305327215,0.14166666666666666,0.3680555555555556,1.9416666666666667,0.0
static_home,720,0.20158526089781037,0.17374441318568867,0.3973103691355771,0.2763888888888889,0.5666666666666667,0.0,0.14677469419233397
target_ik,720,0.027490078287984318,0.00170598596436401,0.10170218290136959,0.8986111111111111,0.9611111111111111,3.1597222222222223,0.022431271163235195
